date,season,avgTemp,minTemp,maxTemp,rainfall,interest,cost
20120428,청명,16.9,8.6,24.9,0,3.25,null
20120429,청명,16.8,11,22.1,0,3.25,null
20120430,청명,18.7,12.9,23.7,0.3,3.25,3462
20120501,곡우,18.8,14.7,23.2,5.6,3.25,null
20120502,곡우,19,15.6,23.7,1.2,3.25,3360
20120503,곡우,17.4,13.4,22.8,1.5,3.25,3384
20120504,곡우,18.9,12,26.1,0.1,3.25,3260
20120505,곡우,19.6,13.3,26.2,0.1,3.25,null
20120506,입하,17.7,10.6,25,0,3.25,null
20120507,입하,18.4,10.7,26.5,0,3.25,3199
20120508,입하,18.9,12.5,27,1.1,3.25,3058
20120509,입하,18.4,12.6,26.1,0.1,3.25,2931
20120510,입하,15.9,12.2,20.8,0.2,3.25,2764
20120511,입하,14.5,12.4,17.8,0.1,3.25,2695
20120512,입하,15.5,11.3,20.9,0,3.25,null
20120513,입하,16.9,12.2,22.4,0,3.25,null
20120514,입하,15.6,14,17.1,17.6,3.25,2632
20120515,입하,17.5,13.1,22.9,0.5,3.25,2613
20120516,입하,17.3,11.4,23.7,0.1,3.25,2540
20120517,입하,16.1,11.2,21.8,1.3,3.25,2587
20120518,입하,16.7,9.3,24.6,0,3.25,2576
20120519,입하,17.8,11,24.6,0,3.25,null
20120520,입하,19,11.6,26.9,0,3.25,null
20120521,입하,19.4,12.3,26.7,0,3.25,2586
20120522,입하,20,12.5,27.7,0,3.25,2551
20120523,입하,20.7,14.6,28.1,0,3.25,2512
20120524,입하,19.7,14.8,25.4,0.3,3.25,2366
20120525,입하,19.9,15.3,26.1,0.3,3.25,2346
20120526,입하,19.7,12.7,27.4,0,3.25,null
20120527,입하,20.4,13,27.6,0.3,3.25,null
20120528,입하,19.7,14.9,25.8,1.3,3.25,null
20120529,입하,20.4,15.1,26.7,0.1,3.25,2304
20120530,입하,18.7,16.6,21.9,3.5,3.25,2288
20120531,입하,19.6,15.5,25.5,1.1,3.25,2305
20120601,소만,19.8,14.3,25.8,0,3.25,2310
20120602,소만,20.3,16.4,26.5,1.5,3.25,null
20120603,소만,20.9,14.6,27.7,0,3.25,null
20120604,소만,21.6,15.6,27.5,0.2,3.25,2298
20120605,소만,23.1,18.7,28.8,0,3.25,2294
20120606,망종,22.7,18.5,28,0,3.25,null
20120607,망종,22.7,17.9,28.8,0,3.25,2165
20120608,망종,20.1,18,23.5,7.7,3.25,2158
20120609,망종,21.6,17.6,27,0,3.25,null
20120610,망종,22.1,17.5,27.9,1.1,3.25,null
20120611,망종,21.5,17.9,26.3,0.2,3.25,2142
20120612,망종,22,17.9,27.6,2.2,3.25,2093
20120613,망종,21.4,17.7,26.4,1.4,3.25,2130
20120614,망종,21.5,17.4,26.6,0,3.25,2139
20120615,망종,20.4,18.1,23,4.5,3.25,2066
20120616,망종,22.2,17.5,27.7,0.3,3.25,null
20120617,망종,23.2,17.8,29.2,0,3.25,null
20120618,망종,22.2,18.5,27.1,3.3,3.25,2041
20120619,망종,22.9,18.8,28.9,7.2,3.25,2068
20120620,망종,22.6,18.3,27.7,0.2,3.25,2060
20120621,망종,23.5,18.9,29.8,0.1,3.25,2060
20120622,망종,23.1,18.4,28.9,0.1,3.25,2060
20120623,망종,23.8,19.2,29.8,1,3.25,null
20120624,망종,23.3,19.6,27.1,0.8,3.25,null
20120625,망종,22.7,18.2,27.7,0,3.25,2116
20120626,망종,21.7,18.6,25.5,0.4,3.25,2239
20120627,망종,21.4,18.7,25,0.2,3.25,2358
20120628,망종,22.8,18.1,28,0,3.25,2510
20120629,망종,23.5,19.4,28.7,4.6,3.25,2597
20120630,망종,23.3,20.9,26,37.4,3.25,null
20120701,하지,23.4,20.4,27.7,0.5,3.25,null
20120702,하지,24,19.9,29.2,0.1,3.25,2689
20120703,하지,24.6,20.4,29.3,1.1,3.25,2782
20120704,하지,25.4,22,29.6,0.3,3.25,2793
20120705,하지,23.9,22.3,26.1,25.2,3.25,2960
20120706,하지,23.2,21,25.5,64,3.25,2978
20120707,소서,23,19.6,28.1,2.1,3.25,null
20120708,소서,24,19.3,29.7,0,3.25,null
20120709,소서,24.9,20,30.7,0,3.25,2996
20120710,소서,24,20.9,27.8,6.4,3.25,2991
20120711,소서,24.1,21.9,27.3,33.2,3.25,2921
20120712,소서,25,21.1,29.1,0.8,3.00,2716
20120713,소서,24.8,21.9,29,23.6,3.00,2675
20120714,소서,23.3,21.3,25.8,25.1,3.00,null
20120715,소서,22.4,20.3,25.1,48.2,3.00,null
20120716,소서,23,20.4,26.5,0.6,3.00,2671
20120717,소서,23.5,21.2,26.3,8,3.00,2659
20120718,소서,25.4,22.7,28.6,14.1,3.00,2686
20120719,소서,25.6,23.1,29.2,27.9,3.00,2850
20120720,소서,26.1,22.8,30.8,0.2,3.00,2849
20120721,소서,26.1,22.3,31,0.1,3.00,null
20120722,소서,25.6,23.3,29,3.9,3.00,null
20120723,소서,27.3,23.8,31.8,0.7,3.00,2800
20120724,소서,28,24.1,33.1,0,3.00,2806
20120725,소서,28,23.6,33.4,0,3.00,2773
20120726,소서,27.9,23.3,33.4,0,3.00,2775
20120727,소서,28,23.6,33.2,0,3.00,2809
20120728,소서,28.2,23.8,33.6,0,3.00,null
20120729,소서,28.7,24.1,34,0,3.00,null
20120730,소서,28.8,24.4,33.8,1.2,3.00,2837
20120731,소서,28.9,24.7,34.3,0.1,3.00,2772
20120801,대서,29.4,24.3,34.9,0,3.00,2764
20120802,대서,28.8,25.5,32.9,0.3,3.00,2522
20120803,대서,28.8,24.9,33.6,0,3.00,2533
20120804,대서,28.8,24.3,34.3,0,3.00,null
20120805,대서,29.2,23.6,35.3,0,3.00,null
20120806,대서,29,24.4,34.5,1.2,3.00,2550
20120807,대서,28.2,24,33.5,0.2,3.00,2600
20120808,입추,27,22.3,32.4,0,3.00,2752
20120809,입추,27.2,23,32.7,0.2,3.00,2883
20120810,입추,25.3,23.1,29,8,3.00,2891
20120811,입추,26.9,22.7,31.8,0.8,3.00,null
20120812,입추,26.2,23.7,30.2,26.8,3.00,null
20120813,입추,25.5,23.2,28.8,35,3.00,2984
20120814,입추,25.4,22.4,29.1,6.2,3.00,3033
20120815,입추,26.5,23.5,30.2,42.8,3.00,null
20120816,입추,25.6,23.1,29.3,21.1,3.00,2972
20120817,입추,26.9,23.4,31.8,2.7,3.00,2970
20120818,입추,27.6,24.6,31.8,2.6,3.00,null
20120819,입추,28.2,25.3,32.2,1.5,3.00,null
20120820,입추,26.8,24.8,29.3,17.7,3.00,2991
20120821,입추,26.7,24,31.3,17.4,3.00,2977
20120822,입추,23.6,21.7,26.7,29.4,3.00,2977
20120823,입추,22.4,20.6,24.7,38.5,3.00,2995
20120824,입추,22.4,20.6,24.4,40.8,3.00,2968
20120825,입추,25.6,22,30.6,3.4,3.00,null
20120826,입추,27,22.8,32.2,0,3.00,null
20120827,입추,27.1,23.1,30.8,1.9,3.00,3023
20120828,입추,25.9,23.4,28.6,38.3,3.00,3058
20120829,입추,26.2,23.2,30.3,2.6,3.00,3179
20120830,입추,22.3,19.6,25.4,67.5,3.00,3406
20120831,입추,22.6,18.3,27.7,1.7,3.00,3394
20120901,처서,22.9,19.1,28.1,0.5,3.00,null
20120902,처서,23.3,19.9,28.4,0.3,3.00,null
20120903,처서,23.7,19.9,29,0.1,3.00,3395
20120904,처서,23.1,19.8,27,23.3,3.00,3423
20120905,처서,22.8,18.2,28,9.9,3.00,3457
20120906,처서,20.8,15.7,27.2,0,3.00,3393
20120907,처서,21.9,15.7,27.5,8.7,3.00,3366
20120908,백로,21.9,18.8,26.4,33.3,3.00,null
20120909,백로,19.9,18,22.8,7.9,3.00,null
20120910,백로,21,17.3,26.3,10.4,3.00,3434
20120911,백로,20.9,16.1,26.9,0,3.00,3479
20120912,백로,21.1,16.5,26.3,0,3.00,3495
20120913,백로,21.3,19.3,23.9,5.8,3.00,3492
20120914,백로,19.8,17.6,22.7,4.3,3.00,3490
20120915,백로,19.8,16.8,23.6,2.9,3.00,null
20120916,백로,18.8,17.3,20.7,46.6,3.00,null
20120917,백로,18.8,17.4,20.9,95.5,3.00,3462
20120918,백로,20.7,17.2,25.4,0.1,3.00,3507
20120919,백로,19.6,15.5,25.1,0.3,3.00,3622
20120920,백로,18.9,14.1,25.4,0,3.00,3747
20120921,백로,18.7,14.1,24.9,0,3.00,3784
20120922,백로,19.1,14.2,25.8,0.1,3.00,null
20120923,백로,19.3,14.1,26.2,0,3.00,null
20120924,백로,19.1,13.5,26.2,0,3.00,3999
20120925,백로,19.2,13.6,26.2,0,3.00,3851
20120926,백로,18.8,13.4,25,0,3.00,3784
20120927,백로,18.8,15.2,23.7,0,3.00,3817
20120928,백로,18.6,14.4,24.5,1.6,3.00,3849
20120929,백로,16.6,12.4,21.7,0.1,3.00,null
20120930,백로,15.9,10.6,22,0,3.00,null
20121001,추분,16.7,11.1,23.7,0,3.00,null
20121002,추분,17.3,12,24.4,0,3.00,3938
20121003,추분,17.4,11.8,24.6,0,3.00,null
20121004,추분,17.1,11.1,24.5,0,3.00,3997
20121005,추분,17.5,12.3,22.8,0,3.00,3998
20121006,추분,17.9,13.5,24,0.1,3.00,null
20121007,추분,16.7,11.2,23.8,0,3.00,null
20121008,추분,15.6,10.5,22.4,0,3.00,3983
20121009,한로,15.2,9.2,21.9,0,3.00,3909
20121010,한로,15.4,10.5,21.9,1.6,3.00,3699
20121011,한로,13.7,8.7,19.9,0,2.75,3673
20121012,한로,13.4,6.6,21.9,0,2.75,3618
20121013,한로,14.5,8.6,22.9,0,2.75,null
20121014,한로,15.4,9.6,23.5,0,2.75,null
20121015,한로,13.7,7.7,22,0,2.75,3689
20121016,한로,15.6,7.7,23,0,2.75,3658
20121017,한로,13.6,8.2,18.1,1.6,2.75,3571
20121018,한로,10.5,4.2,17.7,0,2.75,3705
20121019,한로,12.3,5.5,20.6,0,2.75,3689
20121020,한로,13.6,7,21.2,0.1,2.75,null
20121021,한로,15.7,9.2,24,0,2.75,null
20121022,한로,14.7,10.5,20.2,26.7,2.75,3645
20121023,한로,11,6.3,16.2,0,2.75,3623
20121024,한로,11.6,5.9,18.2,0,2.75,3619
20121025,한로,13.2,7.4,21,0.1,2.75,3468
20121026,한로,14.5,8.6,22.2,0,2.75,3434
20121027,한로,14.8,11.9,17.2,25.4,2.75,null
20121028,한로,15.4,9.8,20.6,0,2.75,null
20121029,한로,12.1,6.8,18.5,0,2.75,3372
20121030,한로,10.3,5.4,15,0.3,2.75,3325
20121031,한로,8.2,3.5,13.7,0.4,2.75,3315
20121101,상강,7.2,2.6,11.8,0.1,2.75,3109
20121102,상강,6.2,0.3,13.7,0,2.75,3035
20121103,상강,8.1,0.8,16.7,0,2.75,null
20121104,상강,10.8,5.4,14.9,5.8,2.75,null
20121105,상강,10.4,6.9,14.8,3,2.75,3198
20121106,상강,9.3,6.3,12.4,4.5,2.75,3134
20121107,상강,9.8,6.1,14.3,0,2.75,3172
20121108,입동,10,5.5,15,0,2.75,2824
20121109,입동,9.8,4.9,16.2,0,2.75,2791
20121110,입동,12.1,7.7,15.6,3,2.75,null
20121111,입동,10.6,6.9,15,18.1,2.75,null
20121112,입동,9.6,6.9,12.5,1.2,2.75,2913
20121113,입동,7.3,3.9,11.2,3.1,2.75,2935
20121114,입동,4.8,2.2,8.2,0.7,2.75,2886
20121115,입동,4.9,0.1,11.3,0,2.75,2819
20121116,입동,5.9,-0.5,10.9,5.7,2.75,2844
20121117,입동,7.5,3.6,10.9,4,2.75,null
20121118,입동,4.5,-0.2,10.8,0,2.75,null
20121119,입동,5.3,-0.2,11.6,1.1,2.75,2820
20121120,입동,3.2,-1.1,8.2,0,2.75,2820
20121121,입동,3.7,-2.3,9.6,0,2.75,2765
20121122,입동,6.2,0.5,12.5,0,2.75,2677
20121123,입동,6.1,3.2,9.8,0.5,2.75,2668
20121124,입동,3.3,-1.3,8.8,0,2.75,null
20121125,입동,3.5,-2.9,9.3,1.2,2.75,null
20121126,입동,3.8,0.7,8,2.8,2.75,2675
20121127,입동,1.8,-2.9,7.7,0,2.75,2691
20121128,입동,6.2,-0.9,13.2,0.8,2.75,2663
20121129,입동,2.9,-1.4,8.1,0,2.75,2710
20121130,입동,2.6,-2.4,8.6,0.1,2.75,2634
20121201,소설,1,-3.5,5.7,0.2,2.75,null
20121202,소설,3.1,-0.7,8.4,0.6,2.75,null
20121203,소설,3.2,-1.3,8.4,3.2,2.75,2600
20121204,소설,0.2,-2.7,3.7,0.1,2.75,2600
20121205,소설,0,-3.8,5.4,6.7,2.75,2600
20121206,소설,-3.8,-7.4,-0.2,0.6,2.75,2710
20121207,대설,-2.1,-6.4,2,3.3,2.75,2925
20121208,대설,-3.9,-7.6,0.1,0.9,2.75,null
20121209,대설,-6.2,-10.1,-2.2,0.4,2.75,null
20121210,대설,-5.4,-10.2,0.1,0,2.75,3083
20121211,대설,-4.2,-9.6,2.1,0,2.75,3221
20121212,대설,-3.6,-8.8,3.6,0,2.75,3339
20121213,대설,-1.3,-8.4,6.7,0,2.75,3331
20121214,대설,3.3,-1.2,6.6,25.3,2.75,3333
20121215,대설,5.3,2.1,8.7,0.5,2.75,null
20121216,대설,3.3,-0.4,8.7,0,2.75,null
20121217,대설,2.7,-0.6,7.1,0,2.75,3438
20121218,대설,-2.8,-5.8,0.6,0,2.75,3416
20121219,대설,-4.2,-8.1,0.8,0,2.75,null
20121220,대설,-1.8,-7.3,4.4,0,2.75,3543
20121221,대설,0.9,-2.2,3,6.7,2.75,3576
20121222,대설,0.1,-3.2,3.1,0,2.75,null
20121223,대설,-4.8,-9.2,-1.3,0.4,2.75,null
20121224,대설,-6.7,-12,-1.4,0.1,2.75,3617
20121225,대설,-4.3,-9.5,0.7,0.3,2.75,null
20121226,대설,-8,-12.6,-2.1,0,2.75,3624
20121227,대설,-4.1,-11.5,2.7,0,2.75,3634
20121228,대설,-0.7,-3.3,2.2,7.3,2.75,3624
20121229,대설,0.7,-3.1,4.2,2.2,2.75,null
20121230,대설,-3.5,-8.1,1.4,1.5,2.75,null
20121231,대설,-6.1,-10.5,-1.2,0.2,2.75,3730
20130101,동지,-3.2,-9.1,2.6,2,2.75,null
20130102,동지,-6,-11.2,0,0.4,2.75,3853
20130103,동지,-9.9,-13.9,-5.1,0,2.75,3958
20130104,동지,-9,-14.7,-1.9,0,2.75,4002
20130105,동지,-5.9,-13.1,1,0,2.75,null
20130106,소한,-4.1,-8.5,2.1,0,2.75,null
20130107,소한,-4,-9.7,2.5,0,2.75,4007
20130108,소한,-3.2,-8.7,3.2,0,2.75,3979
20130109,소한,-5.6,-9.6,-1.5,0,2.75,3964
20130110,소한,-6.9,-12,-0.8,0,2.75,3862
20130111,소한,-4.3,-11.8,2.9,0,2.75,3956
20130112,소한,0.3,-5.6,7,0.1,2.75,null
20130113,소한,-0.7,-4.7,3.9,0,2.75,null
20130114,소한,-0.7,-6.1,5.7,0.1,2.75,3912
20130115,소한,-1.9,-7.2,4.9,0,2.75,3939
20130116,소한,-0.7,-5.7,3.9,0.1,2.75,3883
20130117,소한,-2.8,-6.2,0.3,1.9,2.75,3888
20130118,소한,-3.3,-9.1,3.2,0,2.75,3812
20130119,소한,-0.1,-5.3,5.9,0,2.75,null
20130120,소한,1.4,-4.7,7,0,2.75,null
20130121,소한,3.8,2.2,5.3,19.3,2.75,3793
20130122,소한,3.6,2.3,5.7,2.2,2.75,3830
20130123,소한,2.5,0.9,4.1,1.4,2.75,3822
20130124,소한,0.9,-3.2,4.6,0.3,2.75,3719
20130125,소한,-4.6,-6.7,-1.5,0,2.75,3719
20130126,소한,-5.5,-8.9,-1.2,0,2.75,null
20130127,소한,-5,-8.8,-0.8,0,2.75,null
20130128,소한,-1.8,-8.7,4.4,0,2.75,3719
20130129,소한,2.2,-3.1,8,0,2.75,3721
20130130,소한,4.1,-0.9,11,0,2.75,3721
20130131,소한,6.4,0.3,12.7,0.5,2.75,3702
20130201,대한,8.6,4.8,12.2,31.3,2.75,3702
20130202,대한,3,-2,8.1,0,2.75,null
20130203,대한,-0.2,-4.7,2.8,3.2,2.75,null
20130204,입춘,2,-1.6,6.3,4.2,2.75,3702
20130205,입춘,0.6,-3,3.5,3.9,2.75,3685
20130206,입춘,1.1,-1.2,3.7,2.2,2.75,3771
20130207,입춘,-6.2,-10.9,0,0.1,2.75,3792
20130208,입춘,-8.2,-13.2,-2.5,0,2.75,3814
20130209,입춘,-5.1,-10.6,0.6,0,2.75,null
20130210,입춘,-1.7,-7.1,3.8,0.1,2.75,null
20130211,입춘,-2.8,-8,2.7,0,2.75,null
20130212,입춘,-1.7,-4.4,1.7,0.3,2.75,3957
20130213,입춘,-0.9,-6.8,5.1,0,2.75,3991
20130214,입춘,2.1,-3.3,7.9,0,2.75,4014
20130215,입춘,1.4,-3.4,6.1,0,2.75,3982
20130216,입춘,-1.6,-7.2,4.6,0,2.75,null
20130217,입춘,2,-3.2,6.3,1.9,2.75,null
20130218,입춘,2.9,0.2,6.3,1.8,2.75,3973
20130219,입춘,-0.1,-3.4,4,0.5,2.75,4032
20130220,입춘,-1.9,-6.8,3.6,0,2.75,4012
20130221,입춘,-0.2,-5.2,5.3,0,2.75,4044
20130222,입춘,1.6,-3.5,7.1,0.6,2.75,3949
20130223,입춘,0.1,-5.1,5.2,0,2.75,null
20130224,입춘,1.8,-4.1,7.7,0,2.75,null
20130225,입춘,3.1,-3.3,10.3,0,2.75,4001
20130226,입춘,4.9,0,9.4,0.2,2.75,4015
20130227,입춘,6.1,0.8,13.1,0,2.75,3997
20130228,입춘,8,-1.1,16.4,0,2.75,3996
20130301,우수,4.2,-1.2,11.2,4.9,2.75,null
20130302,우수,0.4,-3.7,5.6,0,2.75,null
20130303,우수,1.3,-4.1,7.4,0,2.75,null
20130304,우수,3.4,-2.7,10.4,0,2.75,3949
20130305,우수,4.7,-2.6,12.9,0,2.75,3986
20130306,경칩,7.9,-1,16.9,0,2.75,3986
20130307,경칩,9.4,3.5,14.6,0.8,2.75,4069
20130308,경칩,9.8,2.5,18.3,0,2.75,4076
20130309,경칩,13.5,2.3,23.7,0,2.75,null
20130310,경칩,5.8,0.4,13.9,0,2.75,null
20130311,경칩,4.5,-3.2,13.1,0,2.75,4028
20130312,경칩,9.1,-0.3,16.5,1.4,2.75,4085
20130313,경칩,6.5,2.1,12.4,16.1,2.75,4085
20130314,경칩,4.3,0.3,9.7,0,2.75,4159
20130315,경칩,5.9,-1,13.4,0,2.75,4133
20130316,경칩,7.6,1.2,15.8,0,2.75,null
20130317,경칩,8.9,0.3,17.6,16,2.75,null
20130318,경칩,10.3,7,15.5,16.3,2.75,4080
20130319,경칩,10.7,5,15.8,0,2.75,4080
20130320,경칩,5.5,-1.1,11.9,2.3,2.75,4016
20130321,경칩,2.5,-4.1,9.8,0,2.75,3998
20130322,경칩,5.3,-0.5,11.3,0,2.75,3986
20130323,경칩,6.7,0.5,13.8,0,2.75,null
20130324,경칩,6.5,1.3,12.4,0,2.75,null
20130325,경칩,3.8,-0.1,8.7,0.8,2.75,3986
20130326,경칩,5.1,-2.3,12.5,0,2.75,3986
20130327,경칩,9,1.3,17.2,0,2.75,3996
20130328,경칩,9.9,2.7,17.3,0,2.75,3999
20130329,경칩,7.2,1.9,13.2,0,2.75,4023
20130330,경칩,6.6,0.8,12.9,0.3,2.75,null
20130331,경칩,7.3,2.4,13.7,0.6,2.75,null
20130401,춘분,9.2,1.1,16.8,0,2.75,4161
20130402,춘분,7.4,4.3,12.1,1.4,2.75,4161
20130403,춘분,10,3,17.7,0,2.75,4170
20130404,춘분,11.9,4.7,20.3,0,2.75,4141
20130405,청명,13.1,5.1,19.9,0.3,2.75,4153
20130406,청명,8.5,3.7,13,24.7,2.75,null
20130407,청명,5.2,1.8,9.6,1.6,2.75,null
20130408,청명,8.6,0.4,16.3,0.1,2.75,4199
20130409,청명,8.2,4.2,13.1,0.3,2.75,4236
20130410,청명,5.5,1.2,10,0.1,2.75,4256
20130411,청명,7,1.8,12.1,0.5,2.75,4253
20130412,청명,6.9,0.8,12.9,0,2.75,4253
20130413,청명,11.8,1.1,19.8,0,2.75,null
20130414,청명,11.4,4.3,17.5,1.5,2.75,null
20130415,청명,7.9,0.9,14,0,2.75,4238
20130416,청명,15.6,5.8,24.5,0.1,2.75,4238
20130417,청명,12.1,9.2,17.3,0.3,2.75,4218
20130418,청명,11.8,7.3,18,0,2.75,4218
20130419,청명,9.4,3.7,15.3,0,2.75,3966
20130420,청명,5.8,3.5,8.5,9.7,2.75,null
20130421,청명,8.8,3.1,15.2,0,2.75,null
20130422,청명,11.3,2.3,18.9,0,2.75,3974
20130423,청명,10.9,8.6,14,22.1,2.75,3974
20130424,청명,13.6,8.9,19.4,1.5,2.75,3991
20130425,청명,10.8,6.6,16.4,2.2,2.75,3856
20130426,청명,11.4,6.4,17.3,0.5,2.75,3704
20130427,청명,11.6,4.9,19.1,0.8,2.75,null
20130428,청명,15.2,7.1,22.1,0,2.75,null
20130429,청명,14.6,9.4,19.1,7.5,2.75,3823
20130430,청명,13.2,6.2,21,0.1,2.75,3752
20130501,곡우,11.6,6.8,17,0.2,2.75,null
20130502,곡우,11.8,6.7,17.9,1.1,2.75,3307
20130503,곡우,12.5,6.3,19.2,0.9,2.75,3293
20130504,곡우,14,8.7,20.5,0.1,2.75,null
20130505,곡우,15.6,7.6,23.6,0,2.75,null
20130506,입하,16.8,8.9,25.1,0,2.75,3205
20130507,입하,16.1,9.7,23.1,0,2.75,3241
20130508,입하,17.5,8.8,26.4,0,2.75,3218
20130509,입하,18,11.5,24.4,3.8,2.50,3130
20130510,입하,15.6,12.8,19.5,15.9,2.50,3100
20130511,입하,18.1,11.9,25.5,0,2.50,null
20130512,입하,20.2,13,26.7,0.1,2.50,null
20130513,입하,20.2,13.4,28.1,0,2.50,3097
20130514,입하,18.9,11.8,26,0,2.50,3128
20130515,입하,18.9,13.8,25.3,0,2.50,3116
20130516,입하,17.8,12.7,23.5,0,2.50,3009
20130517,입하,16.9,10.9,23.6,0,2.50,null
20130518,입하,17.7,11,24,4.2,2.50,null
20130519,입하,16.5,14.1,19.9,24.4,2.50,null
20130520,입하,16.9,12.4,21.9,0,2.50,2944
20130521,입하,17.9,9.7,26.1,0,2.50,2933
20130522,입하,19.9,12.1,27.6,0,2.50,2918
20130523,입하,20.7,14.1,28.5,0,2.50,2890
20130524,입하,21.7,14.2,30.1,0,2.50,2874
20130525,입하,21.5,15.7,28.6,0,2.50,null
20130526,입하,21.8,16.9,27,0,2.50,null
20130527,입하,19.5,17.6,22.2,51.8,2.50,2864
20130528,입하,19.5,17.3,22.1,26.1,2.50,2859
20130529,입하,18.5,15.9,21.3,0.5,2.50,2842
20130530,입하,19.8,14.5,26.5,0,2.50,2777
20130531,입하,19.6,13.2,26.3,0,2.50,2770
20130601,소만,19.6,15.4,25.3,0,2.50,null
20130602,소만,19.9,13.6,26.9,0,2.50,null
20130603,소만,20.1,14.2,26.6,0,2.50,2752
20130604,소만,21.8,15.4,28.6,0,2.50,2734
20130605,소만,22.3,16.4,28.9,0,2.50,2723
20130606,망종,22.2,17.4,28.5,0.6,2.50,null
20130607,망종,22.2,17.8,28.1,0.2,2.50,2737
20130608,망종,22.1,17.6,27.1,0,2.50,null
20130609,망종,22.5,17.7,27.8,0,2.50,null
20130610,망종,22.6,17.2,27.9,0,2.50,2737
20130611,망종,21,18.5,24.7,4.8,2.50,2716
20130612,망종,20.7,18.9,23.5,3.4,2.50,2691
20130613,망종,22.3,19.3,26.5,0.1,2.50,2650
20130614,망종,22.2,19.9,25.4,1.5,2.50,2659
20130615,망종,24,20,29.2,0.1,2.50,null
20130616,망종,24.2,19.2,30.1,0,2.50,null
20130617,망종,24,20,28.6,1,2.50,2693
20130618,망종,22.6,21.5,24.5,46.9,2.50,2706
20130619,망종,23.4,20.3,28.2,20.1,2.50,2737
20130620,망종,24.4,20.1,30,0,2.50,2775
20130621,망종,23.8,20.8,28.1,0.4,2.50,2788
20130622,망종,23.2,20,27.9,1.3,2.50,null
20130623,망종,21.6,19.5,24.8,2.9,2.50,null
20130624,망종,22.9,18.4,28.3,0,2.50,2773
20130625,망종,22.6,19.4,27.2,6.5,2.50,2774
20130626,망종,23.3,19.6,28.9,5.8,2.50,2741
20130627,망종,23.3,19.5,28.3,3.5,2.50,2741
20130628,망종,23.6,20.1,29,1.6,2.50,2741
20130629,망종,24.5,19.5,30.3,0.1,2.50,null
20130630,망종,25.1,20,30.6,0,2.50,null
20130701,하지,25.4,21.1,30.6,0,2.50,2690
20130702,하지,25.7,22.3,29.4,11.5,2.50,2683
20130703,하지,25.7,22.4,29.6,18.6,2.50,2657
20130704,하지,25.2,22.8,27.9,22.3,2.50,2659
20130705,하지,23.8,21.9,26.3,51.5,2.50,2636
20130706,하지,25,21.8,29.9,0,2.50,null
20130707,소서,24.4,22.2,27.3,19.3,2.50,null
20130708,소서,26.1,23.5,29,14.6,2.50,2676
20130709,소서,27,24.4,30.7,1.7,2.50,2707
20130710,소서,26.9,23.9,30.8,2.3,2.50,2693
20130711,소서,26.8,23.6,30.7,5,2.50,2701
20130712,소서,26,23.3,29.1,6.3,2.50,2694
20130713,소서,26.2,23.5,30.3,18.4,2.50,null
20130714,소서,25.9,23.3,29.6,23.6,2.50,null
20130715,소서,26,23.4,29.7,14.2,2.50,2690
20130716,소서,27.3,23.2,31.5,0.5,2.50,2726
20130717,소서,26.4,23.8,29.8,8.5,2.50,2734
20130718,소서,26.4,23.2,30.8,4.7,2.50,2763
20130719,소서,26.6,22.4,31.8,0.4,2.50,2816
20130720,소서,27.4,23.4,32.2,1.1,2.50,null
20130721,소서,27.2,24.2,31,1.3,2.50,null
20130722,소서,27.3,24.5,31.6,16.6,2.50,2878
20130723,소서,26.3,24.5,28.4,17.3,2.50,2889
20130724,소서,26.7,23.8,30.1,4.8,2.50,2942
20130725,소서,26.7,22.6,31.7,0,2.50,3019
20130726,소서,27,22.6,32.4,0,2.50,3075
20130727,소서,26.5,22.2,31.8,0.1,2.50,null
20130728,소서,26,23.6,28.9,11.1,2.50,null
20130729,소서,27.4,24.2,31.6,5.2,2.50,3147
20130730,소서,26.3,23.2,31.3,8.5,2.50,3303
20130731,소서,27,24.1,31,12.9,2.50,3365
20130801,대서,27.2,23.8,32.2,3.6,2.50,3376
20130802,대서,27,24.6,30.6,3.7,2.50,3359
20130803,대서,27.2,24.5,31.9,9.1,2.50,null
20130804,대서,27.4,24.6,32.1,7.6,2.50,null
20130805,대서,27.6,24.1,32.2,4.9,2.50,3369
20130806,대서,27.6,23.7,32.9,9.8,2.50,3388
20130807,대서,28.9,24.3,34.3,0,2.50,3426
20130808,입추,29.7,25.9,34.6,0,2.50,3450
20130809,입추,29.9,25.9,34.6,2.1,2.50,3535
20130810,입추,28.4,24.6,33.8,6.4,2.50,null
20130811,입추,28.8,24.3,34.7,0.2,2.50,null
20130812,입추,28.9,24.6,34.5,0.2,2.50,3575
20130813,입추,28.4,24.2,33.9,0,2.50,3698
20130814,입추,28.2,23.8,33.7,0,2.50,3705
20130815,입추,28.4,23.6,33.8,0.1,2.50,null
20130816,입추,28.4,24.1,34,0.5,2.50,3801
20130817,입추,28.4,24.3,33.5,0,2.50,null
20130818,입추,28.7,24.4,34.1,0.7,2.50,null
20130819,입추,28.4,23.9,34.1,2.5,2.50,3924
20130820,입추,27.6,23.1,33.5,0.6,2.50,4080
20130821,입추,27.5,23.6,32.4,1.4,2.50,4225
20130822,입추,27.8,24.5,33,6.6,2.50,4587
20130823,입추,25.4,23.6,28,38.7,2.50,4696
20130824,입추,24.7,21.9,28.2,31,2.50,null
20130825,입추,24.9,20.7,30.6,2.3,2.50,null
20130826,입추,24.9,20.6,30.9,0.1,2.50,4838
